Reading pref.tcl
#     Branches                         2         2         0   100.00%
#     Statements                       5         5         0   100.00%
# 
# =================================================================================
# === Instance: /async_fifo_top/DUT/rptr_handler_inst
# === Design Unit: work.rptr_handler
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         6         6         0   100.00%
#     Expressions                     14        14         0   100.00%
#     Statements                      22        22         0   100.00%
# 
# =================================================================================
# === Instance: /async_fifo_top/DUT/wptr_handler_inst
# === Design Unit: work.wptr_handler
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         6         6         0   100.00%
#     Expressions                     14        14         0   100.00%
#     Statements                      22        22         0   100.00%
# 
# =================================================================================
# === Instance: /async_fifo_top
# === Design Unit: work.async_fifo_top
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Covergroups                      1        na        na   100.00%
#         Coverpoints/Crosses         12        na        na        na
#             Covergroup Bins         26        26         0   100.00%
# 
# 
# TOTAL COVERGROUP COVERAGE: 100.00%  COVERGROUP TYPES: 1
# 
# Total Coverage By Instance (filtered view): 100.00%
# 
# End time: 15:00:53 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vcover 2021.3_1 Coverage Utility 2021.08 Aug 15 2021
# Start time: 15:00:53 on May 25,2026
# vcover report async_fifo.ucdb -cvg -details 
# Coverage Report by instance with details
# 
# =================================================================================
# === Instance: /async_fifo_top
# === Design Unit: work.async_fifo_top
# =================================================================================
# 
# Covergroup Coverage:
#     Covergroups                      1        na        na   100.00%
#         Coverpoints/Crosses         12        na        na        na
#             Covergroup Bins         26        26         0   100.00%
# ----------------------------------------------------------------------------------------------------------
# Covergroup                                             Metric       Goal       Bins    Status               
#                                                                                                          
# ----------------------------------------------------------------------------------------------------------
#  TYPE /async_fifo_top/async_fifo_cover                100.00%        100          -    Covered              
#     covered/total bins:                                    26         26          -                      
#     missing/total bins:                                     0         26          -                      
#     % Hit:                                            100.00%        100          -                      
#     Coverpoint cp_writedata                           100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readdata                            100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_write_access                        100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_read_access                         100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_writeinc                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readinc                             100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_writereset                          100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readreset                           100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#  Covergroup instance \/async_fifo_top/async_fifo_cov_inst  
#                                                       100.00%        100          -    Covered              
#     covered/total bins:                                    26         26          -                      
#     missing/total bins:                                     0         26          -                      
#     % Hit:                                            100.00%        100          -                      
#     Coverpoint cp_writedata                           100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin low_range                                      80          1          -    Covered              
#         bin mid_range                                      51          1          -    Covered              
#         bin high_range                                    160          1          -    Covered              
#     Coverpoint cp_readdata                            100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin low_range                                     130          1          -    Covered              
#         bin mid_range                                      92          1          -    Covered              
#         bin high_range                                    259          1          -    Covered              
#     Coverpoint cp_write_access                        100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin idle                                         1283          1          -    Covered              
#         bin accepted                                      291          1          -    Covered              
#         bin blocked_full                                   68          1          -    Covered              
#     Coverpoint cp_read_access                         100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin idle                                         1052          1          -    Covered              
#         bin accepted                                      481          1          -    Covered              
#         bin blocked_empty                                 109          1          -    Covered              
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin full_c                                         26          1          -    Covered              
#         bin full_c1                                        26          1          -    Covered              
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin empty_c                                         1          1          -    Covered              
#         bin empty_c1                                        1          1          -    Covered              
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin half_full_c                                     4          1          -    Covered              
#         bin half_full_c1                                    4          1          -    Covered              
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin half_empty_c                                    3          1          -    Covered              
#         bin half_empty_c1                                   3          1          -    Covered              
#     Coverpoint cp_writeinc                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin incr_s                                        123          1          -    Covered              
#         bin incr_s1                                       123          1          -    Covered              
#     Coverpoint cp_readinc                             100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin incr_sr                                       127          1          -    Covered              
#         bin incr_s1r                                      127          1          -    Covered              
#     Coverpoint cp_writereset                          100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin reset_low_to_high                               1          1          -    Covered              
#     Coverpoint cp_readreset                           100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin reset_low_to_high                               1          1          -    Covered              
# 
# COVERGROUP COVERAGE:
# ----------------------------------------------------------------------------------------------------------
# Covergroup                                             Metric       Goal       Bins    Status               
#                                                                                                          
# ----------------------------------------------------------------------------------------------------------
#  TYPE /async_fifo_top/async_fifo_cover                100.00%        100          -    Covered              
#     covered/total bins:                                    26         26          -                      
#     missing/total bins:                                     0         26          -                      
#     % Hit:                                            100.00%        100          -                      
#     Coverpoint cp_writedata                           100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readdata                            100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_write_access                        100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_read_access                         100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_writeinc                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readinc                             100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_writereset                          100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#     Coverpoint cp_readreset                           100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#  Covergroup instance \/async_fifo_top/async_fifo_cov_inst  
#                                                       100.00%        100          -    Covered              
#     covered/total bins:                                    26         26          -                      
#     missing/total bins:                                     0         26          -                      
#     % Hit:                                            100.00%        100          -                      
#     Coverpoint cp_writedata                           100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin low_range                                      80          1          -    Covered              
#         bin mid_range                                      51          1          -    Covered              
#         bin high_range                                    160          1          -    Covered              
#     Coverpoint cp_readdata                            100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin low_range                                     130          1          -    Covered              
#         bin mid_range                                      92          1          -    Covered              
#         bin high_range                                    259          1          -    Covered              
#     Coverpoint cp_write_access                        100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin idle                                         1283          1          -    Covered              
#         bin accepted                                      291          1          -    Covered              
#         bin blocked_full                                   68          1          -    Covered              
#     Coverpoint cp_read_access                         100.00%        100          -    Covered              
#         covered/total bins:                                 3          3          -                      
#         missing/total bins:                                 0          3          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin idle                                         1052          1          -    Covered              
#         bin accepted                                      481          1          -    Covered              
#         bin blocked_empty                                 109          1          -    Covered              
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin full_c                                         26          1          -    Covered              
#         bin full_c1                                        26          1          -    Covered              
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin empty_c                                         1          1          -    Covered              
#         bin empty_c1                                        1          1          -    Covered              
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin half_full_c                                     4          1          -    Covered              
#         bin half_full_c1                                    4          1          -    Covered              
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin half_empty_c                                    3          1          -    Covered              
#         bin half_empty_c1                                   3          1          -    Covered              
#     Coverpoint cp_writeinc                            100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin incr_s                                        123          1          -    Covered              
#         bin incr_s1                                       123          1          -    Covered              
#     Coverpoint cp_readinc                             100.00%        100          -    Covered              
#         covered/total bins:                                 2          2          -                      
#         missing/total bins:                                 0          2          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin incr_sr                                       127          1          -    Covered              
#         bin incr_s1r                                      127          1          -    Covered              
#     Coverpoint cp_writereset                          100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin reset_low_to_high                               1          1          -    Covered              
#     Coverpoint cp_readreset                           100.00%        100          -    Covered              
#         covered/total bins:                                 1          1          -                      
#         missing/total bins:                                 0          1          -                      
#         % Hit:                                        100.00%        100          -                      
#         bin reset_low_to_high                               1          1          -    Covered              
# 
# TOTAL COVERGROUP COVERAGE: 100.00%  COVERGROUP TYPES: 1
# 
# Total Coverage By Instance (filtered view): 100.00%
# 
# End time: 15:00:53 on May 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
#  quit -f
# End time: 15:00:53 on May 25,2026, Elapsed time: 0:00:02
# Errors: 0, Warnings: 0
