# transcript_datacorruptionbug.txt
do run.do
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:39 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:39 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_env.sv 
# ** Note: (vlog-2286) async_fifo_env.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_env_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:40 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:40 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_testrand.sv 
# ** Note: (vlog-2286) async_fifo_testrand.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_testrand_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:42 on Jun 08,2024, Elapsed time: 0:00:02
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:42 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_interface.sv 
# -- Compiling package async_fifo_interface_sv_unit
# -- Importing package fifo_pkg
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Compiling interface intf
# 
# Top level modules:
# 	--none--
# End time: 01:44:43 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:43 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_read_agent.sv 
# ** Note: (vlog-2286) async_fifo_read_agent.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_read_agent_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:44 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:44 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_scoreboard.sv 
# ** Note: (vlog-2286) async_fifo_scoreboard.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_scoreboard_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:45 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:45 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_seq_item.sv 
# ** Note: (vlog-2286) async_fifo_seq_item.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_item_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:46 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:46 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_seq_test.sv 
# ** Note: (vlog-2286) async_fifo_seq_test.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_test_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:47 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:47 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_seq_testrand.sv 
# ** Note: (vlog-2286) async_fifo_seq_testrand.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_testrand_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:48 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:48 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_sequencer.sv 
# ** Note: (vlog-2286) async_fifo_sequencer.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_sequencer_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:49 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:49 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_write_agent.sv 
# ** Note: (vlog-2286) async_fifo_write_agent.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_write_agent_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:50 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:51 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_coverage.sv 
# -- Compiling package async_fifo_coverage_sv_unit
# 
# Top level modules:
# 	--none--
# End time: 01:44:51 on Jun 08,2024, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:51 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_read_monitor.sv 
# ** Note: (vlog-2286) async_fifo_read_monitor.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_read_monitor_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:52 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:52 on Jun 08,2024
# vlog -reportprogress 300 -source -lint async_fifo_write_monitor.sv 
# ** Note: (vlog-2286) async_fifo_write_monitor.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_write_monitor_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
# 
# Top level modules:
# 	--none--
# End time: 01:44:53 on Jun 08,2024, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vopt 2019.2_1 Compiler 2019.05 May 13 2019
# Start time: 01:44:53 on Jun 08,2024
# vopt -reportprogress 300 tb_top -o top_optimized "+acc" "+cover=sbfec+asynchronous_fifo(rtl)." 
# 
# Top level modules:
# 	tb_top
# 
# Analyzing design...
# -- Loading module tb_top
# -- Loading interface intf
# -- Loading module asynchronous_fifo
# -- Loading module fifo_memory
# -- Loading module write_pointer
# -- Loading module read_pointer
# -- Loading module sync
# -- Loading package mtiUvm.questa_uvm_pkg
# Optimizing 13 design-units (inlining 0/8 module instances):
# -- Optimizing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)(fast)
# -- Optimizing package mtiUvm.questa_uvm_pkg(fast)
# -- Optimizing package fifo_pkg(fast)
# -- Optimizing package async_fifo_interface_sv_unit(fast)
# -- Optimizing package async_fifo_top_sv_unit(fast)
# -- Optimizing module tb_top(fast)
# -- Optimizing interface intf(fast)
# -- Optimizing module write_pointer(fast)
# -- Optimizing module fifo_memory(fast)
# -- Optimizing module asynchronous_fifo(fast)
# -- Optimizing module read_pointer(fast)
# -- Optimizing module sync(fast)
# -- Optimizing interface intf(fast)
# Optimized design name is top_optimized
# End time: 01:44:57 on Jun 08,2024, Elapsed time: 0:00:04
# Errors: 0, Warnings: 0
# End time: 01:44:58 on Jun 08,2024, Elapsed time: 0:03:56
# Errors: 0, Warnings: 0
# vsim top_optimized -coverage 
# Start time: 01:44:58 on Jun 08,2024
# Loading sv_std.std
# Loading work.intf(fast)
# Loading mtiUvm.uvm_pkg
# Loading work.fifo_pkg(fast)
# Loading work.async_fifo_top_sv_unit(fast)
# Loading mtiUvm.questa_uvm_pkg(fast)
# Loading work.tb_top(fast)
# Loading work.async_fifo_interface_sv_unit(fast)
# Loading work.intf(fast)
# Loading work.asynchronous_fifo(fast)
# Loading work.fifo_memory(fast)
# Loading work.write_pointer(fast)
# Loading work.read_pointer(fast)
# Loading work.sync(fast)
# Loading /pkgs/mentor/questa/2019.2_1/questasim/uvm-1.1d/linux_x86_64/uvm_dpi.so
# 1
# ----------------------------------------------------------------
# UVM-1.1d
# (C) 2007-2013 Mentor Graphics Corporation
# (C) 2007-2013 Cadence Design Systems, Inc.
# (C) 2006-2013 Synopsys, Inc.
# (C) 2011-2013 Cypress Semiconductor Corp.
# ----------------------------------------------------------------
# 
#   ***********       IMPORTANT RELEASE NOTES         ************
# 
#   You are using a version of the UVM library that has been compiled
#   with `UVM_NO_DEPRECATED undefined.
#   See http://www.eda.org/svdb/view.php?id=3313 for more details.
# 
#   You are using a version of the UVM library that has been compiled
#   with `UVM_OBJECT_MUST_HAVE_CONSTRUCTOR undefined.
#   See http://www.eda.org/svdb/view.php?id=3770 for more details.
# 
#       (Specify +UVM_NO_RELNOTES to turn off this notice)
# 
# UVM_INFO verilog_src/questa_uvm_pkg-1.2/src/questa_uvm_pkg.sv(277) @ 0: reporter [Questa UVM] QUESTA_UVM-1.2.3
# UVM_INFO verilog_src/questa_uvm_pkg-1.2/src/questa_uvm_pkg.sv(278) @ 0: reporter [Questa UVM]  questa_uvm::init(+struct)
# UVM_INFO async_fifo_top.sv(40) @ 0: reporter [tb_top] uvm_config_db set for uvm_tb_top
# UVM_INFO @ 0: reporter [RNTST] Running test fifo_random_test...
# Time: 0: Starting the FIFO testbench...
# ***** Time: 0: Reset_b asserted *****
# UVM_INFO async_fifo_write_agent.sv(14) @ 0: uvm_test_top.env.wa [WRITE_AGENT_CLASS] Inside constructor
# UVM_INFO async_fifo_read_agent.sv(15) @ 0: uvm_test_top.env.ra [READ_AGENT_CLASS] Inside constructor
# UVM_INFO async_fifo_sequencer.sv(32) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(66) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Inside constructor
# UVM_INFO async_fifo_read_monitor.sv(19) @ 0: uvm_test_top.env.ra.rm [READ_MONITOR_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(71) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(37) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(11) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(14) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Inside constructor
# UVM_INFO async_fifo_write_monitor.sv(18) @ 0: uvm_test_top.env.wa.wm [WRITE_MONITOR_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(19) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(16) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Build Phase
# UVM_INFO async_fifo_driver.sv(78) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Connect Phase
# UVM_INFO async_fifo_sequencer.sv(42) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Connect Phase
# UVM_INFO async_fifo_driver.sv(26) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Connect Phase
# UVM_INFO async_fifo_sequencer.sv(21) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Connect Phase
# UVM_INFO @ 0: reporter [UVMTOP] UVM testbench topology:
# ---------------------------------------------------------------
# Name                       Type                     Size  Value
# ---------------------------------------------------------------
# uvm_test_top               fifo_random_test         -     @471 
#   env                      fifo_env                 -     @478 
#     ra                     read_agent               -     @493 
#       rd                   read_driver              -     @618 
#         rsp_port           uvm_analysis_port        -     @633 
#         seq_item_port      uvm_seq_item_pull_port   -     @625 
#       rm                   read_monitor             -     @641 
#         port_read          uvm_analysis_port        -     @649 
#       rs                   read_sequencer           -     @509 
#         rsp_export         uvm_analysis_export      -     @516 
#         seq_item_export    uvm_seq_item_pull_imp    -     @610 
#         arbitration_queue  array                    0     -    
#         lock_queue         array                    0     -    
#         num_last_reqs      integral                 32    'd1  
#         num_last_rsps      integral                 32    'd1  
#     scb                    fifo_scoreboard          -     @500 
#       read_port            uvm_analysis_imp_port_b  -     @671 
#       write_port           uvm_analysis_imp_port_a  -     @663 
#     wa                     write_agent              -     @486 
#       wd                   write_driver             -     @789 
#         rsp_port           uvm_analysis_port        -     @804 
#         seq_item_port      uvm_seq_item_pull_port   -     @796 
#       wm                   write_monitor            -     @812 
#         port_write         uvm_analysis_port        -     @820 
#       ws                   write_sequencer          -     @680 
#         rsp_export         uvm_analysis_export      -     @687 
#         seq_item_export    uvm_seq_item_pull_imp    -     @781 
#         arbitration_queue  array                    0     -    
#         lock_queue         array                    0     -    
#         num_last_reqs      integral                 32    'd1  
#         num_last_rsps      integral                 32    'd1  
# ---------------------------------------------------------------
# 
# /t Starting sequence w_seq run_phase
# UVM_INFO async_fifo_seq_testrand.sv(14) @ 0: reporter@@write_sequence_full [WRITE_SEQUENCE_CLASS] Inside constructor
# /t Starting sequence r_seq run_phase
# UVM_INFO async_fifo_seq_testrand.sv(42) @ 0: reporter@@read_sequence_random [READ_SEQUENCE_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(37) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Inside Run Phase
# UVM_INFO async_fifo_driver.sv(88) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Inside Run Phase
# UVM_INFO async_fifo_seq_testrand.sv(18) @ 0: reporter@@write_sequence_full [WRITE_SEQUENCE_CLASS] Inside body task
# UVM_INFO async_fifo_seq_testrand.sv(46) @ 0: reporter@@read_sequence_random [READ_SEQUENCE_CLASS] Inside body task
# 	 [WRITE_MONITOR] winc = 1 	 wData = 2 	 w_count=0 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = d2 	 w_count=1 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = ba 	 w_count=2 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = b 	 w_count=3 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = ba 	 w_count=4 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 4f 	 w_count=5 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = f0 	 w_count=6 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = fd 	 rcount=0 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 6 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 260: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2 Does not match DUT Read Data: fd
# 	 [WRITE_MONITOR] winc = 1 	 wData = cc 	 w_count=7 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 81 	 w_count=8 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 3d 	 w_count=9 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 3b 	 w_count=10 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 2d 	 rcount=1 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 9 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: d2 Does not match DUT Read Data: 2d
# 	 [WRITE_MONITOR] winc = 1 	 wData = a4 	 w_count=11 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 79 	 w_count=12 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 45 	 rcount=2 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 420: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ba Does not match DUT Read Data: 45
# 	 [WRITE_MONITOR] winc = 1 	 wData = 86 	 w_count=13 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = f4 	 rcount=3 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b Does not match DUT Read Data: f4
# 	 [WRITE_MONITOR] winc = 1 	 wData = c8 	 w_count=14 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 45 	 rcount=4 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ba Does not match DUT Read Data: 45
# 	 [WRITE_MONITOR] winc = 1 	 wData = 57 	 w_count=15 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = b0 	 rcount=5 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 4f Does not match DUT Read Data: b0
# 	 [WRITE_MONITOR] winc = 1 	 wData = b0 	 w_count=16 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = f 	 rcount=6 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 500: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: f0 Does not match DUT Read Data: f
# 	 [WRITE_MONITOR] winc = 1 	 wData = c8 	 w_count=17 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 33 	 rcount=7 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 10 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: cc Does not match DUT Read Data: 33
# 	 [WRITE_MONITOR] winc = 1 	 wData = 72 	 w_count=18 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 34 	 w_count=19 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = cb 	 w_count=20 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = ab 	 w_count=21 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 53 	 w_count=22 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 7e 	 rcount=8 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 14 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 600: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 81 Does not match DUT Read Data: 7e
# 	 [WRITE_MONITOR] winc = 1 	 wData = 94 	 w_count=23 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = c2 	 rcount=9 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 14 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 640: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 3d Does not match DUT Read Data: c2
# 	 [WRITE_MONITOR] winc = 1 	 wData = 3b 	 w_count=24 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 35 	 w_count=25 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = c4 	 rcount=10 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 15 *****
# ***** Flag Status: wFull=0, wHalfFull=0, rEmpty=0, rHalfEmpty=1 *****
# UVM_ERROR async_fifo_scoreboard.sv(65) @ 680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 3b Does not match DUT Read Data: c4
# 	 [WRITE_MONITOR] winc = 1 	 wData = e5 	 w_count=26 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 49 	 w_count=27 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 3c 	 w_count=28 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = 9c 	 w_count=29 	 wFull=0 	 wHalfFull=0
# 	 [WRITE_MONITOR] winc = 1 	 wData = ff 	 w_count=30 	 wFull=0 	 wHalfFull=0
# 	 [READ_MONITOR] rinc = 0 	 rData = 5b 	 rcount=11 	 rEmpty=0 	 rHalfEmpty=1
# ***** Queue Size: 19 *****
