# transcript.txt
do run.do
# Loading sv_std.std
# Loading work.intf(fast)
# Loading work.async_fifo_pkg(fast)
# Loading work.async_fifo_top_sv_unit(fast)
# Loading work.async_fifo_top(fast)
# Loading work.async_fifo_test_sv_unit(fast)
# Loading work.test(fast)
# test environment start
# Reset Initiated
# Reset is Complete
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 9d
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 8d
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = x - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = ef
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = ef - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 62
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 4c
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 4e
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 77
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = b6
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 0
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = ef - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = c6
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 88
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 0 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 3a
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 0 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 5d
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 7f
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 3a - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = ad
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 73
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 5d - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 6c
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 73 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 99
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 20
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = df
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 20 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = cb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = cb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = eb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = cb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = ad
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = eb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = b8
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = b8 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = b
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = d4
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 56
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 71
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = e0
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = ca
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = c1
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = a
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = b8 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 65
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 3e
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = a - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 57
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 8f
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = a - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = f9
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 3e - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = bb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = bb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = bc
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = bb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 91
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 91 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = bb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 91 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = b9
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = x - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 6f
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = fb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = fb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 34
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 73
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = a1
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = fb - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 62
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = a1 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = f9
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 4c
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 4c - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = be
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = e8
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = e7
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 4c - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 5e
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = e7 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 59
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 0 - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 2b
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 0 - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 9a
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 9a - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 3
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 9a - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 21
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 3 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = dc
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = dc - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = c4
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = dc - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = ad
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 73 - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 7
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 7 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 9f
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 9b
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 7 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = cf
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 9b - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = eb
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 72
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 28
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 28 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 23
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 44
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = a3
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 28 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = ef
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = a3 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = c8
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 36
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = c8 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 4
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 21
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 36 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 17
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 3e - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = a0
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 49
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = c5
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 63
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 63 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 2b
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 27
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = f0
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 38
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 63 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 95
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 95 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = c8
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 95 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 8
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 91 - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 16
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 91 - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 96
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 96 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = e0
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 96 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = a9
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = e9
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = c1
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = e0 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 84
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = f7
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = a8
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = f5
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 59
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 6f
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = e9 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 7b
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 8d
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = c1 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 18
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 59 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 84
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = fe
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 18 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 59
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 59 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = d6
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 59 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 2
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = fb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = d6 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 65
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 7a
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 65 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 88
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 88 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = f2
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = 31
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 88 - Saved Data = 9d
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = f6
# 	 rinc = 0
# FIFO is half empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = fb
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 9b - Saved Data = 9d
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = a1
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 0 	 wData = e1
# 	 rinc = 0
# FIFO is half empty
# FIFO is empty
# ********************************
# ------Bursts requested 30-------
# ********************************
# ********************************
# 	 winc = 1 	 wData = 14
# 	 rinc = 1
# ERROR at address 0 - trans_sb.Data = 14 - Saved Data = 9d
# FIFO is half empty
# ** Note: $finish    : async_fifo_environment.sv(69)
#    Time: 5090 ns  Iteration: 2  Instance: /async_fifo_top/t1
# 1
# Break in Task async_fifo_pkg/environment::run at async_fifo_environment.sv line 69
