Reading pref.tcl
# Start time: 15:36:45 on May 25,2026
# vlog -source -lint async_fifo_seq_item.sv
# ** Note: (vlog-2286) async_fifo_seq_item.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_item_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
#
# Top level modules:
# 	--none--
# End time: 15:36:46 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:46 on May 25,2026
# vlog -source -lint async_fifo_seq_test.sv
# ** Note: (vlog-2286) async_fifo_seq_test.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_test_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:47 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:47 on May 25,2026
# vlog -source -lint async_fifo_seq_testrand.sv
# ** Note: (vlog-2286) async_fifo_seq_testrand.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_seq_testrand_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:47 on May 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:47 on May 25,2026
# vlog -source -lint async_fifo_sequencer.sv
# ** Note: (vlog-2286) async_fifo_sequencer.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_sequencer_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:48 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:48 on May 25,2026
# vlog -source -lint async_fifo_write_agent.sv
# ** Note: (vlog-2286) async_fifo_write_agent.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_write_agent_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:49 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:49 on May 25,2026
# vlog -source -lint async_fifo_coverage.sv
# -- Compiling package async_fifo_coverage_sv_unit
#
# Top level modules:
# 	--none--
# End time: 15:36:49 on May 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:49 on May 25,2026
# vlog -source -lint async_fifo_read_monitor.sv
# ** Note: (vlog-2286) async_fifo_read_monitor.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_read_monitor_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:50 on May 25,2026, Elapsed time: 0:00:01
# Errors: 0, Warnings: 0
# QuestaSim-64 vlog 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:50 on May 25,2026
# vlog -source -lint async_fifo_write_monitor.sv
# ** Note: (vlog-2286) async_fifo_write_monitor.sv(2): Using implicit +incdir+/pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/../verilog_src/uvm-1.1d/src from import uvm_pkg
# -- Compiling package async_fifo_write_monitor_sv_unit
# -- Importing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)
# -- Importing package fifo_pkg
#
# Top level modules:
# 	--none--
# End time: 15:36:50 on May 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vopt 2021.3_1 Compiler 2021.08 Aug 15 2021
# Start time: 15:36:51 on May 25,2026
# vopt tb_top -o top_optimized "+acc" "+cover=sbfec+asynchronous_fifo(rtl)."
#
# Top level modules:
# 	tb_top
#
# Analyzing design...
# -- Loading module tb_top
# -- Loading package mtiUvm.questa_uvm_pkg
# -- Loading interface intf
# -- Loading module asynchronous_fifo
# -- Loading module fifo_mem
# -- Loading module synchronizer
# -- Loading module rptr_handler
# -- Loading module wptr_handler
# Optimizing 12 design-units (inlining 0/8 module instances):
# -- Optimizing package mtiUvm.uvm_pkg (uvm-1.1d Built-in)(fast)
# -- Optimizing package mtiUvm.questa_uvm_pkg(fast)
# -- Optimizing package fifo_pkg(fast)
# -- Optimizing package async_fifo_top_sv_unit(fast)
# -- Optimizing module tb_top(fast)
# -- Optimizing module wptr_handler(fast)
# -- Optimizing interface intf(fast__2)
# -- Optimizing module rptr_handler(fast)
# -- Optimizing module asynchronous_fifo(fast)
# -- Optimizing module fifo_mem(fast)
# -- Optimizing module synchronizer(fast)
# -- Optimizing interface intf(fast)
# Optimized design name is top_optimized
# End time: 15:36:54 on May 25,2026, Elapsed time: 0:00:03
# Errors: 0, Warnings: 0
# vsim top_optimized -coverage
# Start time: 15:36:54 on May 25,2026
# //  Questa Sim-64
# //  Version 2021.3_1 linux_x86_64 Aug 15 2021
# //
# //  Copyright 1991-2021 Mentor Graphics Corporation
# //  All Rights Reserved.
# //
# //  QuestaSim and its associated documentation contain trade
# //  secrets and commercial or financial information that are the property of
# //  Mentor Graphics Corporation and are privileged, confidential,
# //  and exempt from disclosure under the Freedom of Information Act,
# //  5 U.S.C. Section 552. Furthermore, this information
# //  is prohibited from disclosure under the Trade Secrets Act,
# //  18 U.S.C. Section 1905.
# //
# Loading sv_std.std
# Loading work.intf(fast)
# Loading mtiUvm.uvm_pkg(fast)
# Loading work.fifo_pkg(fast)
# Loading work.async_fifo_top_sv_unit(fast)
# Loading mtiUvm.questa_uvm_pkg(fast)
# Loading work.tb_top(fast)
# Loading work.intf(fast__2)
# Loading work.asynchronous_fifo(fast)
# Loading work.fifo_mem(fast)
# Loading work.synchronizer(fast)
# Loading work.rptr_handler(fast)
# Loading work.wptr_handler(fast)
# Loading /pkgs/mentor/questa/2021.3_1/questasim/uvm-1.1d/linux_x86_64/uvm_dpi.so
# 1
# ----------------------------------------------------------------
# UVM-1.1d
# (C) 2007-2013 Mentor Graphics Corporation
# (C) 2007-2013 Cadence Design Systems, Inc.
# (C) 2006-2013 Synopsys, Inc.
# (C) 2011-2013 Cypress Semiconductor Corp.
# ----------------------------------------------------------------
#
#   ***********       IMPORTANT RELEASE NOTES         ************
#
#   You are using a version of the UVM library that has been compiled
#   with `UVM_NO_DEPRECATED undefined.
#   See http://www.eda.org/svdb/view.php?id=3313 for more details.
#
#   You are using a version of the UVM library that has been compiled
#   with `UVM_OBJECT_MUST_HAVE_CONSTRUCTOR undefined.
#   See http://www.eda.org/svdb/view.php?id=3770 for more details.
#
#       (Specify +UVM_NO_RELNOTES to turn off this notice)
#
# UVM_INFO verilog_src/questa_uvm_pkg-1.2/src/questa_uvm_pkg.sv(277) @ 0: reporter [Questa UVM] QUESTA_UVM-1.2.3
# UVM_INFO verilog_src/questa_uvm_pkg-1.2/src/questa_uvm_pkg.sv(278) @ 0: reporter [Questa UVM]  questa_uvm::init(+struct)
# UVM_INFO async_fifo_top.sv(39) @ 0: reporter [tb_top] uvm_config_db set for uvm_tb_top
# UVM_INFO @ 0: reporter [RNTST] Running test fifo_random_test...
# UVM_INFO async_fifo_write_agent.sv(14) @ 0: uvm_test_top.env.wa [WRITE_AGENT_CLASS] Inside constructor
# UVM_INFO async_fifo_read_agent.sv(15) @ 0: uvm_test_top.env.ra [READ_AGENT_CLASS] Inside constructor
# UVM_INFO async_fifo_sequencer.sv(30) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(67) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Inside constructor
# UVM_INFO async_fifo_read_monitor.sv(19) @ 0: uvm_test_top.env.ra.rm [READ_MONITOR_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(72) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(35) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(10) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(14) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Inside constructor
# UVM_INFO async_fifo_write_monitor.sv(18) @ 0: uvm_test_top.env.wa.wm [WRITE_MONITOR_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(19) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Build Phase
# UVM_INFO async_fifo_sequencer.sv(15) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Build Phase
# UVM_INFO async_fifo_driver.sv(79) @ 0: uvm_test_top.env.ra.rd [READ_DRIVER_CLASS] Connect Phase
# UVM_INFO async_fifo_sequencer.sv(40) @ 0: uvm_test_top.env.ra.rs [READ_SEQUENCER_CLASS] Connect Phase
# UVM_INFO async_fifo_driver.sv(26) @ 0: uvm_test_top.env.wa.wd [WRITE_DRIVER_CLASS] Connect Phase
# UVM_INFO async_fifo_sequencer.sv(20) @ 0: uvm_test_top.env.wa.ws [WRITE_SEQUENCER_CLASS] Connect Phase
# UVM_INFO @ 0: reporter [UVMTOP] UVM testbench topology:
# ---------------------------------------------------------------
# Name                       Type                     Size  Value
# ---------------------------------------------------------------
# uvm_test_top               fifo_random_test         -     @471
#   env                      fifo_env                 -     @478
#     ra                     read_agent               -     @493
#       rd                   read_driver              -     @618
#         rsp_port           uvm_analysis_port        -     @633
#         seq_item_port      uvm_seq_item_pull_port   -     @625
#       rm                   read_monitor             -     @641
#         port_read          uvm_analysis_port        -     @649
#       rs                   read_sequencer           -     @509
#         rsp_export         uvm_analysis_export      -     @516
#         seq_item_export    uvm_seq_item_pull_imp    -     @610
#         arbitration_queue  array                    0     -
#         lock_queue         array                    0     -
#         num_last_reqs      integral                 32    'd1
#         num_last_rsps      integral                 32    'd1
#     scb                    fifo_scoreboard          -     @500
#       read_port            uvm_analysis_imp_port_b  -     @671
#       write_port           uvm_analysis_imp_port_a  -     @663
#     wa                     write_agent              -     @486
#       wd                   write_driver             -     @789
#         rsp_port           uvm_analysis_port        -     @804
#         seq_item_port      uvm_seq_item_pull_port   -     @796
#       wm                   write_monitor            -     @812
#         port_write         uvm_analysis_port        -     @820
#       ws                   write_sequencer          -     @680
#         rsp_export         uvm_analysis_export      -     @687
#         seq_item_export    uvm_seq_item_pull_imp    -     @781
#         arbitration_queue  array                    0     -
#         lock_queue         array                    0     -
#         num_last_reqs      integral                 32    'd1
#         num_last_rsps      integral                 32    'd1
# ---------------------------------------------------------------
#
# /t Starting sequence w_seq run_phase
# UVM_INFO async_fifo_seq_testrand.sv(13) @ 0: reporter@@write_sequence_full [WRITE_SEQUENCE_CLASS] Inside constructor
# /t Starting sequence r_seq run_phase
# UVM_INFO async_fifo_seq_testrand.sv(43) @ 0: reporter@@read_sequence_random [READ_SEQUENCE_CLASS] Inside constructor
# UVM_INFO async_fifo_driver.sv(39) @ 0: uvm_test_top.env.wa.wd [DRIVER_CLASS] Inside Run Phase
# UVM_INFO async_fifo_driver.sv(91) @ 0: uvm_test_top.env.ra.rd [DRIVER_CLASS] Inside Run Phase
# UVM_INFO async_fifo_seq_testrand.sv(17) @ 0: reporter@@write_sequence_full [WRITE_SEQUENCE_CLASS] Inside body task
# UVM_INFO async_fifo_seq_testrand.sv(48) @ 0: reporter@@read_sequence_random [READ_SEQUENCE_CLASS] Inside body task
# UVM_INFO verilog_src/uvm-1.1d/src/base/uvm_objection.svh(1267) @ 80280: reporter [TEST_DONE] 'run' phase is ready to proceed to the 'extract' phase
#
# ==================== SCOREBOARD SUMMARY ====================
#   Writes observed       : 1267
#   Reads  observed       : 1267
#   Residual expected_q   : 0
#   Mismatches / errors   : 0
#   Verdict: *** PASSED ***
# ============================================================
#
# --- UVM Report Summary ---
#
# ** Report counts by severity
# UVM_INFO :   28
# UVM_WARNING :    0
# UVM_ERROR :    0
# UVM_FATAL :    0
# ** Report counts by id
# [DRIVER_CLASS]     2
# [Questa UVM]     2
# [READ_AGENT_CLASS]     1
# [READ_DRIVER_CLASS]     3
# [READ_MONITOR_CLASS]     1
# [READ_SEQUENCER_CLASS]     3
# [READ_SEQUENCE_CLASS]     2
# [RNTST]     1
# [TEST_DONE]     1
# [UVMTOP]     1
# [WRITE_AGENT_CLASS]     1
# [WRITE_DRIVER_CLASS]     3
# [WRITE_MONITOR_CLASS]     1
# [WRITE_SEQUENCER_CLASS]     3
# [WRITE_SEQUENCE_CLASS]     2
# [tb_top]     1
# ** Note: $finish    : /pkgs/mentor/questa/2021.3_1/questasim/linux_x86_64/../verilog_src/uvm-1.1d/src/base/uvm_root.svh(430)
#    Time: 80280 ns  Iteration: 54  Instance: /tb_top
# 1
# Break in Task uvm_pkg/uvm_root::run_test at /pkgs/mentor/questa/2021.3_1/questasim/linux_x86_64/../verilog_src/uvm-1.1d/src/base/uvm_root.svh line 430
# Stopped at /pkgs/mentor/questa/2021.3_1/questasim/linux_x86_64/../verilog_src/uvm-1.1d/src/base/uvm_root.svh line 430
# QuestaSim-64 vcover 2021.3_1 Coverage Utility 2021.08 Aug 15 2021
# Start time: 15:36:56 on May 25,2026
# vcover report async_fifo.ucdb
# Coverage Report Summary Data by instance
#
# =================================================================================
# === Instance: /tb_top/DUT/fifo_mem_inst
# === Design Unit: work.fifo_mem
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         4         4         0   100.00%
#     Conditions                       4         4         0   100.00%
#     Statements                       4         4         0   100.00%
#
# =================================================================================
# === Instance: /tb_top/DUT/synchronizer_r2w_inst
# === Design Unit: work.synchronizer
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         2         2         0   100.00%
#     Statements                       5         5         0   100.00%
#
# =================================================================================
# === Instance: /tb_top/DUT/synchronizer_w2r_inst
# === Design Unit: work.synchronizer
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         2         2         0   100.00%
#     Statements                       5         5         0   100.00%
#
# =================================================================================
# === Instance: /tb_top/DUT/rptr_handler_inst
# === Design Unit: work.rptr_handler
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         6         6         0   100.00%
#     Expressions                     14        14         0   100.00%
#     Statements                      22        22         0   100.00%
#
# =================================================================================
# === Instance: /tb_top/DUT/wptr_handler_inst
# === Design Unit: work.wptr_handler
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Branches                         6         6         0   100.00%
#     Expressions                     14        14         0   100.00%
#     Statements                      22        22         0   100.00%
#
# =================================================================================
# === Instance: /tb_top
# === Design Unit: work.tb_top
# =================================================================================
#     Enabled Coverage              Bins      Hits    Misses  Coverage
#     ----------------              ----      ----    ------  --------
#     Covergroups                      1        na        na   100.00%
#         Coverpoints/Crosses         12        na        na        na
#             Covergroup Bins         26        26         0   100.00%
#
#
# TOTAL COVERGROUP COVERAGE: 100.00%  COVERGROUP TYPES: 1
#
# Total Coverage By Instance (filtered view): 100.00%
#
# End time: 15:36:56 on May 25,2026, Elapsed time: 0:00:00
# Errors: 0, Warnings: 0
# QuestaSim-64 vcover 2021.3_1 Coverage Utility 2021.08 Aug 15 2021
# Start time: 15:36:56 on May 25,2026
# vcover report async_fifo.ucdb -cvg -details
# Coverage Report by instance with details
#
# =================================================================================
# === Instance: /tb_top
# === Design Unit: work.tb_top
# =================================================================================
#
# Covergroup Coverage:
#     Covergroups                      1        na        na   100.00%
#         Coverpoints/Crosses         12        na        na        na
#             Covergroup Bins         26        26         0   100.00%
# ----------------------------------------------------------------------------------------------------------
# Covergroup                                             Metric       Goal       Bins    Status
#
# ----------------------------------------------------------------------------------------------------------
#  TYPE /tb_top/FIFO_coverage                           100.00%        100          -    Covered
#     covered/total bins:                                    26         26          -
#     missing/total bins:                                     0         26          -
#     % Hit:                                            100.00%        100          -
#     Coverpoint cp_writedata                           100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_readdata                            100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_write_access                        100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_read_access                         100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_writeinc                            100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_readinc                             100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_writereset                          100.00%        100          -    Covered
#         covered/total bins:                                 1          1          -
#         missing/total bins:                                 0          1          -
#         % Hit:                                        100.00%        100          -
#     Coverpoint cp_readreset                           100.00%        100          -    Covered
#         covered/total bins:                                 1          1          -
#         missing/total bins:                                 0          1          -
#         % Hit:                                        100.00%        100          -
#  Covergroup instance \/tb_top/fifo_coverage_inst      100.00%        100          -    Covered
#     covered/total bins:                                    26         26          -
#     missing/total bins:                                     0         26          -
#     % Hit:                                            100.00%        100          -
#     Coverpoint cp_writedata                           100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#         bin low_range                                     429          1          -    Covered
#         bin mid_range                                     490          1          -    Covered
#         bin high_range                                    878          1          -    Covered
#     Coverpoint cp_readdata                            100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#         bin low_range                                     701          1          -    Covered
#         bin mid_range                                     800          1          -    Covered
#         bin high_range                                   1441          1          -    Covered
#     Coverpoint cp_write_access                        100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#         bin idle                                         6557          1          -    Covered
#         bin accepted                                     1797          1          -    Covered
#         bin blocked_full                                 1012          1          -    Covered
#     Coverpoint cp_read_access                         100.00%        100          -    Covered
#         covered/total bins:                                 3          3          -
#         missing/total bins:                                 0          3          -
#         % Hit:                                        100.00%        100          -
#         bin idle                                         4622          1          -    Covered
#         bin accepted                                     2944          1          -    Covered
#         bin blocked_empty                                1800          1          -    Covered
#     Coverpoint cp_fullflag                            100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#         bin full_c                                        512          1          -    Covered
#         bin full_c1                                       512          1          -    Covered
#     Coverpoint cp_emptyflag                           100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#         bin empty_c                                         1          1          -    Covered
#         bin empty_c1                                        1          1          -    Covered
#     Coverpoint cp_halffullflag                        100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
#         bin half_full_c                                     4          1          -    Covered
#         bin half_full_c1                                    4          1          -    Covered
#     Coverpoint cp_halfemptyflag                       100.00%        100          -    Covered
#         covered/total bins:                                 2          2          -
#         missing/total bins:                                 0          2          -
#         % Hit:                                        100.00%        100          -
